payment_id,ride_id,amount,method,discount_applied,timestamp
1703,1703,83.26,Card,1.16,2024-08-22 05:17:24.585057
1704,1704,6.5,Wallet,2.81,2024-06-13 10:35:24.585057
1705,1705,25.29,Wallet,3.76,2024-07-23 13:30:24.585057
1706,1706,73.01,Cash,0.19,2024-09-26 10:08:24.585057
1707,1707,72.98,Wallet,2.7,2024-04-17 23:09:24.585057
1708,1708,42.31,Cash,2.39,2024-09-08 10:45:24.585057
1709,1709,80.4,Cash,1.44,2024-11-04 20:51:24.585057
1710,1710,77.13,Card,1.47,2024-09-26 19:32:24.585057
1711,1711,10.16,Cash,3.89,2025-01-24 09:00:24.585057
1712,1712,87.38,Cash,2.87,2025-03-06 15:45:24.585057
1713,1713,21.64,Wallet,1.62,2025-03-21 18:57:24.585057
1714,1714,98.3,Cash,0.69,2024-06-08 04:17:24.585057
1715,1715,80.18,Card,3.72,2024-10-03 01:06:24.585057
1716,1716,89.39,Wallet,3.78,2024-05-28 19:51:24.585057
1717,1717,60.42,Wallet,4.28,2025-02-24 02:15:24.585057
1718,1718,87.22,Card,0.8,2025-04-06 05:35:24.585057
1719,1719,71.86,Card,1.41,2024-06-04 15:17:24.585057
1720,1720,66.9,Cash,4.56,2024-11-01 10:29:24.585057
1721,1721,13.58,Card,2.63,2024-10-21 22:33:24.585057
1722,1722,90.94,Cash,1.09,2024-07-24 02:59:24.585057
1723,1723,89.98,Cash,1.05,2024-08-27 22:48:24.585057
1724,1724,16.58,Wallet,0.91,2025-03-03 01:23:24.585057
1725,1725,55.3,Wallet,1.21,2024-10-29 12:14:24.585057
1726,1726,30.73,Wallet,4.89,2024-11-18 06:45:24.585057
1727,1727,57.24,Cash,4.8,2024-11-16 02:10:24.585057
1728,1728,76.74,Card,4.45,2024-10-18 20:59:24.585057
1729,1729,27.72,Card,3.81,2024-07-08 10:05:24.585057
1730,1730,70.73,Cash,1.68,2024-06-27 09:56:24.585057
1731,1731,41.3,Card,4.03,2025-02-23 06:11:24.585057
1732,1732,92.28,Cash,4.67,2024-05-01 18:17:24.585057
1733,1733,66.55,Cash,0.85,2024-10-07 10:15:24.585057
1734,1734,67.31,Cash,0.74,2024-12-12 21:19:24.585057
1735,1735,55.87,Cash,4.22,2025-04-09 14:55:24.585057
1736,1736,93.04,Card,2.91,2024-07-10 13:01:24.585057
1737,1737,27.66,Card,3.53,2024-05-10 22:35:24.585057
1738,1738,56.77,Wallet,3.57,2025-04-10 10:25:24.585057
1739,1739,62.16,Cash,3.93,2024-06-15 00:06:24.585057
1740,1740,14.86,Cash,3.72,2024-06-28 11:30:24.585057
1741,1741,22.62,Card,1.06,2024-07-09 06:21:24.585057
1742,1742,82.43,Wallet,3.93,2024-09-15 03:50:24.585057
1743,1743,79.6,Wallet,3.92,2025-01-08 20:34:24.585057
1744,1744,97.78,Card,2.95,2025-03-09 20:51:24.585057
1745,1745,17.32,Card,0.08,2025-02-24 00:06:24.585057
1746,1746,23.45,Card,0.34,2025-04-07 18:57:24.585057
1747,1747,93.4,Cash,4.95,2024-06-09 02:45:24.585057
1748,1748,78.81,Card,0.23,2025-04-16 06:27:24.585057
1749,1749,93.44,Cash,2.06,2024-12-14 01:16:24.585057
1750,1750,85.75,Card,0.24,2024-06-09 11:20:24.585057
1751,1751,54.22,Cash,2.66,2025-01-13 00:26:24.585057
1752,1752,88.38,Card,1.91,2024-09-22 23:01:24.585057
1753,1753,64.12,Card,2.25,2024-07-06 19:33:24.585057
1754,1754,33.33,Cash,1.98,2025-01-10 21:40:24.585057
1755,1755,56.64,Wallet,1.02,2025-03-22 17:50:24.585057
1756,1756,32.78,Card,1.36,2024-12-26 06:06:24.585057
1757,1757,58.71,Cash,0.28,2024-10-07 21:45:24.585057
1758,1758,32.81,Cash,1.88,2025-02-18 11:55:24.585057
1759,1759,79.1,Card,0.83,2024-05-17 18:16:24.585057
1760,1760,49.7,Cash,0.43,2024-07-23 08:47:24.585057
1761,1761,88.54,Cash,4.71,2024-10-17 17:53:24.585057
1762,1762,47.13,Wallet,0.97,2024-09-09 04:05:24.585057
1763,1763,37.41,Card,0.99,2025-01-02 21:57:24.585057
1764,1764,13.54,Cash,2.69,2025-04-11 01:15:24.585057
1765,1765,35.52,Wallet,0.48,2025-01-11 09:13:24.585057
1766,1766,82.88,Wallet,0.29,2024-12-16 21:09:24.585057
1767,1767,42.21,Wallet,2.21,2024-12-28 03:19:24.585057
1768,1768,26.24,Wallet,0.29,2024-09-02 03:47:24.585057
1769,1769,31.12,Cash,0.3,2024-09-30 18:39:24.585057
1770,1770,76.76,Cash,4.62,2024-09-21 17:34:24.585057
1771,1771,23.87,Card,3.99,2025-03-23 02:04:24.585057
1772,1772,29.44,Wallet,0.94,2025-02-10 03:33:24.585057
1773,1773,71.67,Card,2.52,2024-12-22 23:07:24.585057
1774,1774,94.29,Card,3.27,2025-03-25 04:42:24.585057
1775,1775,49.55,Wallet,1.06,2024-05-03 18:54:24.585057
1776,1776,28.73,Cash,3.58,2024-04-25 12:03:24.585057
1777,1777,7.94,Card,2.62,2025-01-21 09:25:24.585057
1778,1778,78.43,Wallet,2.95,2024-10-31 09:34:24.585057
1779,1779,37.15,Card,2.42,2024-04-17 19:58:24.585057
1780,1780,59.93,Cash,1.5,2024-11-05 17:39:24.585057
1781,1781,91.24,Wallet,3.23,2025-01-13 13:31:24.585057
1782,1782,85.5,Cash,1.89,2024-05-12 07:20:24.585057
1783,1783,49.55,Card,3.89,2024-09-02 15:38:24.585057
1784,1784,59.15,Wallet,4.66,2024-12-15 00:32:24.585057
1785,1785,64.45,Wallet,2.0,2024-11-07 15:33:24.585057
1786,1786,31.11,Card,3.86,2025-01-22 10:00:24.585057
1787,1787,56.01,Wallet,4.03,2024-06-03 06:39:24.585057
1788,1788,75.82,Cash,0.77,2024-11-09 22:01:24.585057
1789,1789,18.76,Wallet,0.88,2025-02-14 18:27:24.585057
1790,1790,72.81,Wallet,3.03,2024-08-13 14:07:24.585057
1791,1791,98.85,Wallet,1.6,2025-01-23 21:18:24.585057
1792,1792,73.0,Cash,2.52,2024-08-24 12:30:24.585057
1793,1793,98.05,Cash,2.34,2025-04-10 12:05:24.585057
1794,1794,25.75,Wallet,0.68,2024-08-05 10:44:24.585057
1795,1795,16.67,Wallet,0.09,2024-06-21 02:04:24.585057
1796,1796,79.16,Card,0.15,2025-04-06 19:51:24.585057
1797,1797,55.66,Cash,4.67,2024-07-20 23:52:24.585057
1798,1798,76.45,Cash,3.83,2024-08-24 02:59:24.585057
1799,1799,89.38,Wallet,0.8,2024-05-26 18:49:24.585057
1800,1800,81.84,Wallet,1.3,2024-04-28 08:49:24.585057
1801,1801,19.64,Card,2.42,2024-05-19 20:19:24.585057
1802,1802,18.67,Wallet,2.38,2025-02-16 05:20:24.585057
1803,1803,76.7,Card,4.81,2024-05-21 20:45:24.585057
1804,1804,36.54,Card,2.75,2025-03-22 18:06:24.585057
1805,1805,90.07,Card,3.14,2025-01-13 21:49:24.585057
1806,1806,64.93,Card,0.02,2024-05-09 02:25:24.585057
1807,1807,50.79,Wallet,3.12,2025-01-20 03:13:24.585057
1808,1808,84.02,Cash,4.26,2025-01-25 10:05:24.585057
1809,1809,52.1,Card,3.53,2024-10-02 15:31:24.585057
1810,1810,18.25,Wallet,3.97,2024-06-01 18:48:24.585057
1811,1811,20.37,Wallet,2.56,2024-08-28 16:43:24.585057
1812,1812,79.02,Card,1.27,2025-01-01 15:11:24.585057
1813,1813,30.76,Cash,0.28,2025-03-10 23:57:24.585057
1814,1814,68.76,Wallet,1.12,2025-02-09 05:09:24.585057
1815,1815,65.53,Card,3.49,2024-10-14 11:06:24.585057
1816,1816,19.03,Wallet,4.45,2025-02-02 01:31:24.585057
1817,1817,64.13,Card,4.04,2024-04-30 16:10:24.585057
1818,1818,43.45,Wallet,0.32,2024-08-29 01:05:24.585057
1819,1819,95.81,Card,1.21,2024-12-29 12:35:24.585057
1820,1820,81.96,Wallet,1.22,2024-12-15 19:15:24.585057
1821,1821,56.94,Card,1.8,2024-04-29 22:11:24.585057
1822,1822,31.16,Cash,4.24,2024-09-24 09:13:24.585057
1823,1823,37.2,Cash,2.69,2024-08-04 19:37:24.585057
1824,1824,79.82,Cash,1.22,2025-04-08 02:08:24.585057
1825,1825,49.74,Wallet,2.76,2024-05-21 11:34:24.585057
1826,1826,14.67,Card,2.48,2024-07-12 17:39:24.585057
1827,1827,5.9,Card,0.55,2024-05-10 04:44:24.585057
1828,1828,75.15,Wallet,3.03,2024-06-27 23:20:24.585057
1829,1829,96.84,Wallet,2.16,2024-07-10 09:17:24.585057
1830,1830,51.75,Wallet,0.02,2024-10-11 01:30:24.585057
1831,1831,66.56,Wallet,1.86,2024-08-10 01:56:24.585057
1832,1832,58.05,Cash,3.66,2025-03-14 17:07:24.585057
1833,1833,54.47,Card,3.48,2025-04-11 20:44:24.585057
1834,1834,36.57,Card,3.26,2024-10-18 20:29:24.585057
1835,1835,49.39,Card,3.2,2024-09-12 18:00:24.585057
1836,1836,85.6,Card,3.93,2024-09-21 19:16:24.585057
1837,1837,56.66,Cash,0.62,2024-12-11 12:09:24.585057
1838,1838,44.69,Cash,3.24,2024-12-15 05:52:24.585057
1839,1839,95.63,Cash,0.91,2025-01-29 10:34:24.585057
1840,1840,76.2,Cash,0.92,2025-02-18 19:28:24.585057
1841,1841,12.97,Cash,1.93,2024-08-01 20:28:24.585057
1842,1842,70.13,Card,0.17,2024-05-03 06:47:24.585057
1843,1843,8.18,Wallet,1.1,2024-08-26 18:09:24.585057
1844,1844,44.64,Wallet,3.14,2025-02-17 20:38:24.585057
1845,1845,14.16,Wallet,3.7,2024-10-13 15:25:24.585057
1846,1846,68.47,Wallet,0.5,2024-08-29 20:50:24.585057
1847,1847,40.72,Wallet,1.91,2024-07-07 19:46:24.585057
1848,1848,94.94,Card,1.19,2024-04-25 08:42:24.585057
1849,1849,62.32,Cash,2.58,2025-03-20 01:25:24.585057
1850,1850,99.92,Wallet,3.01,2024-05-14 18:16:24.585057
1851,1851,38.85,Wallet,0.98,2024-08-28 16:00:24.585057
1852,1852,67.12,Cash,0.84,2024-10-18 14:39:24.585057
1853,1853,54.55,Cash,2.66,2024-07-14 04:42:24.585057
1854,1854,16.39,Card,0.71,2024-11-15 17:58:24.585057
1855,1855,61.43,Cash,2.57,2024-06-09 01:58:24.585057
1856,1856,57.62,Cash,1.75,2024-07-23 07:01:24.585057
1857,1857,31.73,Wallet,3.0,2024-05-23 14:39:24.585057
1858,1858,42.94,Wallet,1.34,2025-02-03 22:43:24.585057
1859,1859,70.76,Card,2.55,2024-09-19 18:23:24.585057
1860,1860,32.49,Cash,4.46,2024-04-25 19:41:24.585057
1861,1861,39.17,Card,2.16,2025-03-14 07:57:24.585057
1862,1862,94.48,Card,3.72,2024-08-07 13:12:24.585057
1863,1863,16.7,Card,0.74,2025-03-28 01:36:24.585057
1864,1864,74.51,Cash,1.41,2024-05-08 01:27:24.585057
1865,1865,30.17,Card,1.16,2024-11-07 15:57:24.585057
1866,1866,46.87,Card,3.16,2024-09-10 06:27:24.585057
1867,1867,35.41,Wallet,0.37,2024-05-14 18:51:24.585057
1868,1868,13.66,Cash,4.57,2024-08-12 00:31:24.585057
1869,1869,97.56,Card,2.48,2024-11-20 14:41:24.585057
1870,1870,52.01,Wallet,2.58,2025-02-18 20:24:24.585057
1871,1871,56.57,Cash,4.99,2024-08-06 21:31:24.585057
1872,1872,23.65,Wallet,0.34,2024-05-01 08:59:24.585057
1873,1873,69.09,Card,1.54,2024-08-31 14:27:24.585057
1874,1874,58.12,Cash,3.96,2025-01-21 03:53:24.585057
1875,1875,9.44,Wallet,1.3,2025-03-16 15:06:24.585057
1876,1876,79.86,Card,3.45,2024-11-24 20:37:24.585057
1877,1877,96.26,Wallet,1.43,2025-01-17 12:01:24.585057
1878,1878,90.21,Card,0.02,2024-12-27 15:56:24.585057
1879,1879,31.61,Cash,4.45,2025-03-30 01:33:24.585057
1880,1880,75.26,Wallet,0.3,2025-01-07 14:34:24.585057
1881,1881,64.94,Card,1.7,2024-06-23 19:48:24.585057
1882,1882,48.94,Card,3.75,2025-02-11 16:46:24.585057
1883,1883,30.69,Cash,4.35,2024-12-08 07:43:24.585057
1884,1884,65.67,Card,1.09,2024-08-04 04:37:24.585057
1885,1885,21.87,Cash,3.58,2024-06-23 11:23:24.585057
1886,1886,41.69,Card,0.77,2024-06-30 13:33:24.585057
1887,1887,9.5,Cash,4.84,2024-09-13 08:09:24.585057
1888,1888,27.83,Wallet,3.15,2024-09-19 10:06:24.585057
1889,1889,45.34,Card,3.98,2024-07-23 11:39:24.585057
1890,1890,17.62,Wallet,3.68,2024-10-23 23:00:24.585057
1891,1891,62.2,Wallet,2.46,2025-01-06 09:51:24.585057
1892,1892,19.85,Card,1.87,2024-08-28 16:03:24.585057
1893,1893,22.8,Cash,0.62,2024-11-11 21:48:24.585057
1894,1894,29.87,Cash,3.16,2024-04-22 22:07:24.585057
1895,1895,49.04,Card,3.47,2024-09-01 04:54:24.585057
1896,1896,53.61,Wallet,3.55,2024-05-04 16:33:24.585057
1897,1897,30.12,Cash,0.29,2024-09-13 07:10:24.585057
1898,1898,53.7,Cash,1.74,2024-06-05 09:26:24.585057
1899,1899,31.07,Card,2.69,2025-01-19 16:10:24.585057
1900,1900,72.54,Wallet,1.01,2024-08-18 19:10:24.585057
1901,1901,75.51,Cash,0.89,2024-11-06 14:18:24.585057
1902,1902,7.23,Card,1.15,2024-10-05 12:06:24.585057
1903,1903,50.89,Wallet,0.23,2024-12-22 21:39:24.585057
1904,1904,82.38,Cash,0.56,2024-06-24 08:14:24.585057
1905,1905,19.01,Card,3.1,2024-07-07 02:21:24.585057
1906,1906,39.11,Wallet,2.86,2024-11-08 18:53:24.585057
1907,1907,29.41,Cash,4.79,2024-07-30 06:58:24.585057
1908,1908,60.6,Wallet,1.56,2024-07-27 23:20:24.585057
1909,1909,42.31,Cash,4.84,2025-01-27 10:36:24.585057
1910,1910,24.61,Wallet,4.31,2024-09-10 10:57:24.585057
1911,1911,29.76,Wallet,0.11,2024-09-30 06:46:24.585057
1912,1912,82.67,Cash,3.23,2025-03-28 16:14:24.585057
1913,1913,37.45,Card,2.73,2024-05-27 09:01:24.585057
1914,1914,70.48,Cash,4.26,2024-07-14 03:09:24.585057
1915,1915,72.16,Card,0.91,2024-04-22 15:54:24.585057
1916,1916,51.93,Card,4.87,2024-08-08 22:50:24.585057
1917,1917,20.83,Wallet,2.15,2024-10-30 23:43:24.585057
1918,1918,35.23,Card,1.63,2024-10-16 07:14:24.585057
1919,1919,83.36,Cash,3.99,2024-06-10 22:02:24.585057
1920,1920,26.67,Card,2.77,2024-08-15 14:41:24.585057
1921,1921,91.51,Card,0.4,2024-06-17 09:54:24.585057
1922,1922,32.28,Cash,0.63,2024-05-13 16:36:24.585057
1923,1923,70.64,Wallet,2.2,2025-01-13 16:00:24.585057
1924,1924,80.53,Wallet,2.56,2025-03-27 15:01:24.585057
1925,1925,62.69,Cash,4.26,2025-01-27 16:48:24.585057
1926,1926,95.47,Card,3.12,2024-09-20 03:03:24.585057
1927,1927,65.37,Card,1.13,2024-08-08 13:09:24.585057
1928,1928,25.51,Cash,1.09,2024-05-31 21:41:24.585057
1929,1929,36.35,Cash,4.28,2024-07-05 20:28:24.585057
1930,1930,76.85,Cash,1.24,2024-07-11 09:32:24.585057
1931,1931,95.3,Wallet,2.7,2025-02-06 16:02:24.585057
1932,1932,53.82,Card,3.29,2024-12-18 23:36:24.585057
1933,1933,31.61,Card,4.1,2024-06-13 14:12:24.585057
1934,1934,95.35,Cash,0.88,2024-07-17 03:33:24.585057
1935,1935,41.17,Wallet,4.73,2024-10-11 18:46:24.585057
1936,1936,8.75,Cash,4.57,2024-09-11 11:33:24.585057
1937,1937,87.71,Card,3.98,2024-11-25 22:12:24.585057
1938,1938,78.83,Card,3.58,2025-04-10 16:37:24.585057
1939,1939,40.64,Cash,1.78,2024-07-21 08:11:24.585057
1940,1940,63.19,Wallet,0.35,2024-11-16 18:57:24.585057
1941,1941,89.24,Card,3.44,2024-04-17 06:36:24.585057
1942,1942,9.11,Card,4.63,2024-12-21 00:24:24.585057
1943,1943,82.75,Card,2.48,2024-06-21 02:13:24.585057
1944,1944,65.7,Cash,4.43,2025-02-28 08:37:24.585057
1945,1945,99.38,Card,0.4,2024-07-14 02:24:24.585057
1946,1946,31.33,Cash,1.81,2024-06-23 20:40:24.585057
1947,1947,6.12,Card,0.3,2025-02-08 07:26:24.585057
1948,1948,68.54,Wallet,2.61,2025-01-05 11:34:24.585057
1949,1949,78.77,Cash,2.55,2024-12-05 04:06:24.585057
1950,1950,86.13,Card,1.01,2024-06-25 09:43:24.585057
1951,1951,15.5,Cash,3.36,2024-10-01 09:51:24.585057
1952,1952,32.75,Cash,1.04,2024-06-09 04:53:24.585057
1953,1953,15.59,Card,4.99,2025-02-03 02:44:24.585057
1954,1954,50.44,Card,4.44,2025-01-08 21:35:24.585057
1955,1955,78.33,Wallet,4.55,2024-11-14 11:29:24.585057
1956,1956,85.91,Card,0.2,2024-05-20 03:47:24.585057
1957,1957,60.71,Cash,3.29,2024-05-06 04:17:24.585057
1958,1958,18.23,Card,1.25,2024-12-23 01:30:24.585057
1959,1959,97.11,Card,2.96,2024-05-19 07:41:24.585057
1960,1960,85.35,Cash,1.89,2025-02-21 01:30:24.585057
1961,1961,49.09,Cash,4.19,2024-10-27 08:27:24.585057
1962,1962,54.35,Card,3.51,2025-04-12 11:44:24.585057
1963,1963,35.17,Wallet,2.05,2024-05-10 00:53:24.585057
1964,1964,98.14,Card,4.07,2024-12-07 11:26:24.585057
1965,1965,79.9,Wallet,3.46,2024-12-10 16:17:24.585057
1966,1966,74.3,Card,2.44,2024-11-13 14:40:24.585057
1967,1967,66.96,Card,2.85,2024-05-10 04:07:24.585057
1968,1968,10.81,Card,3.37,2024-12-06 02:39:24.585057
1969,1969,85.24,Cash,4.45,2025-01-04 18:31:24.585057
1970,1970,98.23,Card,1.6,2024-05-26 06:53:24.585057
1971,1971,15.09,Card,2.33,2025-02-19 19:38:24.585057
1972,1972,43.31,Card,4.41,2025-01-02 11:12:24.585057
1973,1973,97.29,Wallet,3.67,2024-12-17 16:08:24.585057
1974,1974,99.09,Card,3.74,2025-03-22 00:44:24.585057
1975,1975,92.72,Card,2.97,2024-08-30 04:27:24.585057
1976,1976,6.06,Cash,3.34,2024-12-27 06:02:24.585057
1977,1977,60.05,Card,3.8,2024-11-25 02:58:24.585057
1978,1978,32.01,Wallet,2.35,2024-06-20 00:09:24.585057
1979,1979,53.57,Card,2.72,2024-05-14 05:48:24.585057
1980,1980,59.64,Wallet,1.91,2025-02-23 10:57:24.585057
1981,1981,86.47,Wallet,0.5,2025-01-04 02:25:24.585057
1982,1982,82.33,Card,4.36,2025-02-01 16:00:24.585057
1983,1983,48.67,Card,3.64,2024-05-26 09:43:24.585057
1984,1984,33.74,Cash,4.51,2024-08-13 15:02:24.585057
1985,1985,92.73,Card,2.54,2024-11-26 18:51:24.585057
1986,1986,25.25,Cash,1.45,2024-10-03 10:04:24.585057
1987,1987,94.57,Card,1.61,2024-07-24 10:58:24.585057
1988,1988,57.42,Wallet,4.34,2024-08-24 07:44:24.585057
1989,1989,13.07,Wallet,3.06,2025-03-31 19:03:24.585057
1990,1990,69.67,Card,3.02,2024-12-27 10:29:24.585057
1991,1991,59.89,Card,4.86,2025-02-19 08:47:24.585057
1992,1992,62.87,Card,0.37,2024-10-18 11:15:24.585057
1993,1993,61.53,Card,2.11,2024-11-09 17:14:24.585057
1994,1994,85.74,Card,2.32,2024-12-27 00:45:24.585057
1995,1995,88.67,Wallet,0.47,2025-01-26 17:21:24.585057
1996,1996,32.84,Card,4.77,2024-09-17 14:20:24.585057
1997,1997,5.29,Wallet,2.77,2024-04-27 15:52:24.585057
1998,1998,78.55,Cash,2.17,2024-10-19 11:12:24.585057
1999,1999,18.65,Cash,4.46,2025-04-05 07:47:24.585057
2000,2000,17.57,Cash,3.7,2024-06-01 07:18:24.585057
