booking_id,booking_time,status,promo_code,passenger_id,ride_id
1783,2024-10-18 07:57:24.585057,Cancelled,PROMO1014,179,
1784,2025-02-13 04:34:24.585057,Completed,,186,1380.0
1785,2024-08-05 06:43:24.585057,Completed,,58,1381.0
1786,2024-12-03 23:46:24.585057,Completed,,58,1382.0
1787,2025-04-10 01:04:24.585057,Cancelled,,102,
1788,2024-10-23 18:45:24.585057,Completed,PROMO1003,77,1383.0
1789,2024-08-10 03:44:24.585057,Completed,,106,1384.0
1790,2025-01-12 11:37:24.585057,Cancelled,,185,
1791,2024-05-17 04:08:24.585057,Completed,,195,1385.0
1792,2024-12-28 11:39:24.585057,Completed,,21,1386.0
1793,2024-08-19 23:30:24.585057,Completed,PROMO1011,169,1387.0
1794,2024-04-17 20:42:24.585057,Completed,,103,1388.0
1795,2025-01-18 15:52:24.585057,Cancelled,,150,
1796,2024-08-09 18:02:24.585057,Cancelled,,3,
1797,2024-06-05 00:56:24.585057,Completed,,38,1389.0
1798,2024-07-04 12:07:24.585057,Completed,,191,1390.0
1799,2025-02-25 07:40:24.585057,Completed,PROMO1008,20,1391.0
1800,2024-12-17 05:43:24.585057,Completed,PROMO1011,6,1392.0
1801,2024-12-09 16:10:24.585057,Cancelled,,74,
1802,2024-11-23 04:51:24.585057,Cancelled,,71,
1803,2024-08-01 04:08:24.585057,Completed,,15,1393.0
1804,2024-05-06 08:02:24.585057,Cancelled,,138,
1805,2024-12-20 23:09:24.585057,Completed,,109,1394.0
1806,2024-09-22 02:53:24.585057,Cancelled,,126,
1807,2024-09-16 09:31:24.585057,Cancelled,PROMO1010,123,
1808,2024-09-30 03:17:24.585057,Completed,PROMO1010,67,1395.0
1809,2024-12-23 05:23:24.585057,Completed,,168,1396.0
1810,2024-06-04 18:29:24.585057,Cancelled,,51,
1811,2025-01-01 05:49:24.585057,Cancelled,PROMO1010,131,
1812,2024-05-29 15:52:24.585057,Completed,,66,1397.0
1813,2025-04-14 10:01:24.585057,Completed,PROMO1014,146,1398.0
1814,2024-08-26 12:33:24.585057,Cancelled,,142,
1815,2024-07-03 15:26:24.585057,Completed,,196,1399.0
1816,2025-04-09 07:52:24.585057,Completed,,48,1400.0
1817,2024-10-31 13:01:24.585057,Completed,,16,1401.0
1818,2024-12-12 22:51:24.585057,Completed,,179,1402.0
1819,2024-09-20 10:47:24.585057,Completed,,151,1403.0
1820,2025-02-09 08:19:24.585057,Completed,,140,1404.0
1821,2024-12-05 10:01:24.585057,Cancelled,,85,
1822,2024-06-27 13:06:24.585057,Cancelled,PROMO1010,197,
1823,2024-11-28 17:26:24.585057,Completed,PROMO1007,81,1405.0
1824,2024-08-19 14:06:24.585057,Completed,,64,1406.0
1825,2024-11-22 17:35:24.585057,Completed,PROMO1010,42,1407.0
1826,2025-04-07 01:38:24.585057,Completed,,4,1408.0
1827,2024-05-06 17:55:24.585057,Cancelled,PROMO1002,190,
1828,2024-11-12 02:14:24.585057,Completed,,56,1409.0
1829,2024-08-12 19:49:24.585057,Cancelled,,126,
1830,2024-11-23 11:22:24.585057,Completed,PROMO1007,45,1410.0
1831,2025-04-01 11:13:24.585057,Cancelled,PROMO1002,98,
1832,2024-11-14 18:14:24.585057,Completed,,50,1411.0
1833,2024-06-29 17:12:24.585057,Completed,,58,1412.0
1834,2025-03-31 10:49:24.585057,Completed,,10,1413.0
1835,2024-07-06 19:06:24.585057,Cancelled,,160,
1836,2024-07-05 06:07:24.585057,Completed,,170,1414.0
1837,2024-09-10 06:42:24.585057,Completed,PROMO1007,12,1415.0
1838,2024-12-28 19:18:24.585057,Completed,,109,1416.0
1839,2024-06-27 17:57:24.585057,Completed,,171,1417.0
1840,2025-01-27 01:48:24.585057,Completed,,95,1418.0
1841,2024-07-30 16:28:24.585057,Cancelled,,171,
1842,2024-07-23 12:57:24.585057,Completed,,44,1419.0
1843,2024-07-17 19:34:24.585057,Completed,,158,1420.0
1844,2025-01-04 11:54:24.585057,Completed,,43,1421.0
1845,2024-07-26 01:46:24.585057,Completed,,174,1422.0
1846,2024-06-24 05:37:24.585057,Completed,,128,1423.0
1847,2025-01-10 23:37:24.585057,Completed,,134,1424.0
1848,2024-05-26 08:06:24.585057,Cancelled,PROMO1002,132,
1849,2024-06-06 21:37:24.585057,Cancelled,,60,
1850,2024-11-30 14:50:24.585057,Completed,PROMO1005,15,1425.0
1851,2025-04-06 02:45:24.585057,Completed,,94,1426.0
1852,2024-08-30 20:45:24.585057,Cancelled,,32,
1853,2024-10-10 06:20:24.585057,Cancelled,PROMO1005,35,
1854,2024-06-24 00:07:24.585057,Cancelled,,5,
1855,2025-03-13 13:01:24.585057,Completed,,123,1427.0
1856,2024-05-06 03:51:24.585057,Completed,,3,1428.0
1857,2024-06-19 18:31:24.585057,Completed,,46,1429.0
1858,2024-06-28 23:10:24.585057,Completed,PROMO1007,49,1430.0
1859,2024-08-25 15:32:24.585057,Completed,,167,1431.0
1860,2024-08-28 08:23:24.585057,Completed,,127,1432.0
1861,2024-11-04 23:17:24.585057,Completed,,60,1433.0
1862,2024-06-06 00:37:24.585057,Cancelled,PROMO1003,167,
1863,2024-12-29 00:40:24.585057,Completed,PROMO1012,43,1434.0
1864,2024-07-21 13:48:24.585057,Completed,PROMO1008,74,1435.0
1865,2024-07-18 08:32:24.585057,Completed,,135,1436.0
1866,2024-11-08 11:54:24.585057,Completed,PROMO1005,52,1437.0
1867,2025-01-12 10:24:24.585057,Completed,PROMO1011,24,1438.0
1868,2024-07-14 00:28:24.585057,Completed,,154,1439.0
1869,2024-06-06 03:00:24.585057,Cancelled,,39,
1870,2024-09-10 22:12:24.585057,Cancelled,,92,
1871,2024-06-20 19:09:24.585057,Completed,,9,1440.0
1872,2024-08-20 04:12:24.585057,Completed,,87,1441.0
1873,2025-04-03 22:03:24.585057,Cancelled,,30,
1874,2024-12-11 00:43:24.585057,Completed,,118,1442.0
1875,2025-02-02 14:17:24.585057,Cancelled,,180,
1876,2024-06-23 08:25:24.585057,Completed,PROMO1013,69,1443.0
1877,2025-02-14 01:24:24.585057,Completed,,65,1444.0
1878,2024-08-12 23:51:24.585057,Completed,,120,1445.0
1879,2025-04-08 10:53:24.585057,Cancelled,,91,
1880,2025-04-10 22:36:24.585057,Cancelled,,171,
1881,2025-02-24 16:51:24.585057,Completed,PROMO1010,184,1446.0
1882,2024-04-21 13:23:24.585057,Completed,PROMO1008,61,1447.0
1883,2024-06-24 05:33:24.585057,Completed,PROMO1013,32,1448.0
1884,2025-02-22 09:59:24.585057,Completed,,198,1449.0
1885,2024-09-07 20:27:24.585057,Completed,PROMO1011,195,1450.0
1886,2024-08-12 20:29:24.585057,Completed,,123,1451.0
1887,2025-03-14 08:58:24.585057,Completed,PROMO1005,29,1452.0
1888,2024-09-11 15:25:24.585057,Cancelled,PROMO1007,105,
1889,2024-07-10 21:37:24.585057,Cancelled,PROMO1000,24,
1890,2024-09-21 09:06:24.585057,Cancelled,,2,
1891,2025-03-19 05:40:24.585057,Completed,,181,1453.0
1892,2024-08-19 15:30:24.585057,Completed,,22,1454.0
1893,2025-03-21 16:43:24.585057,Completed,,1,1455.0
1894,2024-10-12 04:33:24.585057,Completed,,61,1456.0
1895,2024-10-14 07:06:24.585057,Completed,,54,1457.0
1896,2024-10-22 22:27:24.585057,Cancelled,PROMO1002,185,
1897,2024-05-20 01:13:24.585057,Completed,PROMO1004,45,1458.0
1898,2025-01-01 20:05:24.585057,Completed,,72,1459.0
1899,2025-04-03 04:59:24.585057,Completed,PROMO1008,195,1460.0
1900,2025-01-01 03:28:24.585057,Completed,,168,1461.0
1901,2024-04-18 04:09:24.585057,Completed,,172,1462.0
1902,2025-03-06 17:28:24.585057,Cancelled,,147,
1903,2025-04-03 02:41:24.585057,Cancelled,PROMO1004,2,
1904,2024-11-09 12:18:24.585057,Completed,PROMO1000,129,1463.0
1905,2024-12-31 21:43:24.585057,Completed,,181,1464.0
1906,2025-01-26 06:12:24.585057,Completed,PROMO1005,170,1465.0
1907,2024-06-12 00:00:24.585057,Completed,PROMO1011,14,1466.0
1908,2024-07-02 21:27:24.585057,Completed,,96,1467.0
1909,2025-02-07 14:59:24.585057,Completed,,114,1468.0
1910,2025-04-02 08:37:24.585057,Completed,,123,1469.0
1911,2025-03-11 05:22:24.585057,Cancelled,PROMO1010,114,
1912,2024-10-06 10:45:24.585057,Completed,,97,1470.0
1913,2024-06-25 19:49:24.585057,Completed,PROMO1005,22,1471.0
1914,2025-02-01 14:47:24.585057,Completed,,61,1472.0
1915,2025-02-14 19:31:24.585057,Completed,PROMO1011,87,1473.0
1916,2025-04-13 09:36:24.585057,Cancelled,,100,
1917,2024-11-18 01:14:24.585057,Completed,PROMO1003,172,1474.0
1918,2024-09-28 18:38:24.585057,Completed,,108,1475.0
1919,2024-04-24 11:40:24.585057,Cancelled,PROMO1005,149,
1920,2025-02-25 19:15:24.585057,Cancelled,,43,
1921,2024-08-25 18:02:24.585057,Completed,PROMO1010,84,1476.0
1922,2024-07-14 21:05:24.585057,Cancelled,,70,
1923,2024-12-13 22:26:24.585057,Completed,,106,1477.0
1924,2025-03-12 00:38:24.585057,Completed,,29,1478.0
1925,2025-02-11 20:27:24.585057,Completed,,88,1479.0
1926,2024-04-27 22:23:24.585057,Completed,,146,1480.0
1927,2025-02-05 23:52:24.585057,Completed,,197,1481.0
1928,2025-01-12 23:44:24.585057,Completed,,127,1482.0
1929,2024-10-04 19:47:24.585057,Completed,,71,1483.0
1930,2025-01-02 21:32:24.585057,Completed,,17,1484.0
1931,2025-01-28 06:00:24.585057,Cancelled,,54,
1932,2024-09-05 17:11:24.585057,Completed,,58,1485.0
1933,2024-07-17 18:18:24.585057,Cancelled,,3,
1934,2024-09-26 23:21:24.585057,Completed,,192,1486.0
1935,2025-01-13 08:37:24.585057,Completed,,156,1487.0
1936,2024-10-26 16:53:24.585057,Completed,PROMO1014,174,1488.0
1937,2024-06-25 16:43:24.585057,Completed,,146,1489.0
1938,2025-03-18 21:29:24.585057,Completed,,59,1490.0
1939,2024-05-01 21:10:24.585057,Completed,PROMO1001,109,1491.0
1940,2025-03-28 16:40:24.585057,Completed,PROMO1007,15,1492.0
1941,2025-03-04 09:36:24.585057,Cancelled,,70,
1942,2024-08-04 05:08:24.585057,Completed,,52,1493.0
1943,2024-06-11 02:12:24.585057,Completed,PROMO1014,32,1494.0
1944,2024-12-22 10:56:24.585057,Completed,,115,1495.0
1945,2024-06-19 03:11:24.585057,Completed,,119,1496.0
1946,2025-04-14 04:17:24.585057,Completed,PROMO1012,173,1497.0
1947,2025-03-01 19:37:24.585057,Completed,,23,1498.0
1948,2024-11-23 21:48:24.585057,Cancelled,,59,
1949,2024-07-12 18:20:24.585057,Completed,,154,1499.0
1950,2024-08-20 07:06:24.585057,Completed,,62,1500.0
1951,2024-06-06 05:17:24.585057,Completed,,130,1501.0
1952,2025-01-16 16:42:24.585057,Cancelled,,79,
1953,2025-02-11 06:33:24.585057,Cancelled,,24,
1954,2024-05-14 07:42:24.585057,Completed,,120,1502.0
1955,2024-05-29 01:05:24.585057,Completed,,180,1503.0
1956,2025-04-15 12:19:24.585057,Completed,,64,1504.0
1957,2025-03-30 14:06:24.585057,Completed,,178,1505.0
1958,2025-01-11 15:15:24.585057,Completed,,142,1506.0
1959,2024-06-01 21:08:24.585057,Cancelled,PROMO1006,146,
1960,2024-06-20 08:11:24.585057,Cancelled,,191,
1961,2025-02-17 06:48:24.585057,Completed,,125,1507.0
1962,2024-12-12 15:48:24.585057,Completed,,94,1508.0
1963,2024-12-21 07:23:24.585057,Completed,,6,1509.0
1964,2025-04-06 16:01:24.585057,Completed,,184,1510.0
1965,2024-09-05 13:32:24.585057,Completed,PROMO1013,77,1511.0
1966,2025-04-09 03:24:24.585057,Cancelled,,22,
1967,2024-09-28 23:01:24.585057,Completed,,42,1512.0
1968,2025-03-03 01:02:24.585057,Completed,,35,1513.0
1969,2024-05-10 08:13:24.585057,Completed,,165,1514.0
1970,2025-01-14 20:31:24.585057,Completed,,78,1515.0
1971,2025-02-27 02:58:24.585057,Completed,PROMO1010,58,1516.0
1972,2025-01-24 12:45:24.585057,Completed,,25,1517.0
1973,2024-07-14 00:22:24.585057,Completed,,169,1518.0
1974,2024-07-11 01:27:24.585057,Completed,,193,1519.0
1975,2024-07-17 19:14:24.585057,Completed,,8,1520.0
1976,2024-06-15 15:18:24.585057,Completed,,99,1521.0
1977,2025-03-17 00:59:24.585057,Cancelled,,46,
1978,2025-01-21 14:42:24.585057,Completed,,117,1522.0
1979,2024-12-02 02:45:24.585057,Completed,PROMO1011,38,1523.0
1980,2024-07-06 14:53:24.585057,Completed,,111,1524.0
1981,2024-11-29 16:11:24.585057,Completed,PROMO1011,1,1525.0
1982,2025-01-28 22:41:24.585057,Completed,,158,1526.0
1983,2024-10-28 21:04:24.585057,Completed,PROMO1007,163,1527.0
1984,2025-04-07 12:14:24.585057,Completed,,5,1528.0
1985,2024-12-17 09:09:24.585057,Completed,,198,1529.0
1986,2025-04-05 04:28:24.585057,Completed,,131,1530.0
1987,2024-06-24 20:17:24.585057,Completed,PROMO1012,27,1531.0
1988,2025-04-13 06:34:24.585057,Completed,,23,1532.0
1989,2024-09-22 15:22:24.585057,Completed,PROMO1013,197,1533.0
1990,2024-12-05 11:19:24.585057,Completed,,114,1534.0
1991,2024-11-15 13:44:24.585057,Completed,,9,1535.0
1992,2025-01-26 16:54:24.585057,Completed,,3,1536.0
1993,2024-08-29 21:14:24.585057,Completed,PROMO1002,177,1537.0
1994,2024-09-29 01:37:24.585057,Completed,,170,1538.0
1995,2025-03-24 16:31:24.585057,Completed,PROMO1005,90,1539.0
1996,2024-12-01 18:01:24.585057,Cancelled,,66,
1997,2024-07-08 08:49:24.585057,Cancelled,PROMO1000,154,
1998,2024-09-10 22:20:24.585057,Completed,,48,1540.0
1999,2024-06-22 11:23:24.585057,Completed,,31,1541.0
2000,2024-09-12 19:37:24.585057,Cancelled,,172,
2001,2024-04-17 12:38:24.585057,Cancelled,,163,
2002,2024-04-24 17:30:24.585057,Completed,,68,1542.0
2003,2025-04-06 02:49:24.585057,Completed,,198,1543.0
2004,2025-01-14 12:31:24.585057,Completed,,69,1544.0
2005,2025-02-06 17:58:24.585057,Completed,,24,1545.0
2006,2024-04-24 22:45:24.585057,Cancelled,,93,
2007,2024-12-04 18:13:24.585057,Completed,,152,1546.0
2008,2024-10-27 17:27:24.585057,Cancelled,,70,
2009,2025-03-03 05:27:24.585057,Completed,PROMO1000,10,1547.0
2010,2025-01-22 10:17:24.585057,Completed,,70,1548.0
2011,2024-05-18 10:26:24.585057,Cancelled,,47,
2012,2025-02-03 14:20:24.585057,Completed,,145,1549.0
2013,2024-10-24 06:23:24.585057,Cancelled,,22,
2014,2024-07-26 07:53:24.585057,Completed,PROMO1004,33,1550.0
2015,2024-08-15 02:25:24.585057,Completed,,130,1551.0
2016,2025-01-06 19:57:24.585057,Completed,,87,1552.0
2017,2025-02-28 11:53:24.585057,Completed,,145,1553.0
2018,2024-07-08 18:48:24.585057,Completed,PROMO1003,97,1554.0
2019,2024-07-17 10:18:24.585057,Completed,PROMO1004,166,1555.0
2020,2024-04-22 05:50:24.585057,Completed,,181,1556.0
2021,2024-06-12 14:25:24.585057,Completed,,78,1557.0
2022,2024-07-21 05:56:24.585057,Completed,,200,1558.0
2023,2025-03-26 07:32:24.585057,Completed,,69,1559.0
2024,2024-08-17 09:50:24.585057,Completed,PROMO1004,199,1560.0
2025,2025-01-02 04:28:24.585057,Completed,PROMO1010,16,1561.0
2026,2024-12-18 10:16:24.585057,Completed,,170,1562.0
2027,2024-12-04 18:06:24.585057,Completed,PROMO1013,192,1563.0
2028,2024-05-21 09:16:24.585057,Completed,,161,1564.0
2029,2024-12-08 02:21:24.585057,Completed,,174,1565.0
2030,2024-06-07 08:17:24.585057,Completed,PROMO1000,110,1566.0
2031,2025-04-06 12:47:24.585057,Completed,,183,1567.0
2032,2025-01-02 09:51:24.585057,Completed,,53,1568.0
2033,2024-11-27 05:24:24.585057,Cancelled,PROMO1000,110,
2034,2024-05-19 22:16:24.585057,Completed,,167,1569.0
2035,2025-02-05 02:08:24.585057,Cancelled,,181,
2036,2024-11-28 13:43:24.585057,Completed,,58,1570.0
2037,2025-03-14 13:45:24.585057,Completed,,82,1571.0
2038,2024-09-24 04:17:24.585057,Cancelled,,95,
2039,2025-03-17 11:01:24.585057,Cancelled,,10,
2040,2024-04-27 02:19:24.585057,Completed,,56,1572.0
2041,2024-05-04 03:04:24.585057,Completed,,158,1573.0
2042,2025-04-06 05:59:24.585057,Completed,PROMO1003,71,1574.0
2043,2024-06-19 13:20:24.585057,Completed,,54,1575.0
2044,2024-08-05 11:01:24.585057,Completed,,29,1576.0
2045,2025-03-20 11:51:24.585057,Completed,PROMO1005,8,1577.0
2046,2025-01-18 23:53:24.585057,Completed,,162,1578.0
2047,2024-12-12 17:50:24.585057,Completed,,34,1579.0
2048,2024-12-10 15:29:24.585057,Cancelled,PROMO1000,3,
2049,2024-08-22 08:29:24.585057,Completed,,67,1580.0
2050,2024-11-09 17:45:24.585057,Cancelled,,61,
2051,2024-07-02 12:00:24.585057,Completed,,95,1581.0
2052,2025-01-27 03:12:24.585057,Completed,PROMO1001,110,1582.0
2053,2025-02-14 10:51:24.585057,Completed,,20,1583.0
2054,2024-07-20 11:31:24.585057,Cancelled,,169,
2055,2024-11-06 09:03:24.585057,Completed,PROMO1009,181,1584.0
2056,2024-07-20 00:20:24.585057,Completed,,163,1585.0
2057,2024-04-17 09:38:24.585057,Cancelled,,178,
2058,2025-04-01 14:49:24.585057,Cancelled,,80,
2059,2024-07-06 03:52:24.585057,Completed,,66,1586.0
2060,2025-01-10 20:58:24.585057,Completed,,171,1587.0
2061,2025-01-07 23:43:24.585057,Cancelled,,119,
2062,2024-12-17 20:48:24.585057,Cancelled,,193,
2063,2024-04-23 13:20:24.585057,Completed,,116,1588.0
2064,2024-07-08 22:46:24.585057,Completed,PROMO1012,10,1589.0
2065,2025-03-10 12:24:24.585057,Cancelled,,57,
2066,2024-05-25 19:39:24.585057,Completed,,150,1590.0
2067,2024-10-13 18:22:24.585057,Completed,PROMO1004,56,1591.0
2068,2024-10-18 17:38:24.585057,Completed,,81,1592.0
2069,2024-04-29 11:55:24.585057,Completed,,127,1593.0
2070,2024-10-15 21:59:24.585057,Completed,,29,1594.0
2071,2024-11-05 12:53:24.585057,Completed,,26,1595.0
2072,2025-04-11 17:40:24.585057,Completed,,1,1596.0
2073,2024-11-06 21:35:24.585057,Completed,,123,1597.0
2074,2024-04-30 16:33:24.585057,Completed,,65,1598.0
2075,2025-03-03 01:51:24.585057,Cancelled,,75,
2076,2024-07-21 16:46:24.585057,Completed,,122,1599.0
2077,2024-08-18 11:30:24.585057,Cancelled,,57,
2078,2024-12-19 11:41:24.585057,Completed,,115,1600.0
2079,2025-01-19 13:26:24.585057,Cancelled,,4,
2080,2024-06-04 03:30:24.585057,Cancelled,,89,
2081,2024-05-29 09:40:24.585057,Completed,PROMO1001,92,1601.0
2082,2024-11-09 16:18:24.585057,Completed,,116,1602.0
2083,2024-07-26 05:17:24.585057,Cancelled,,10,
2084,2024-08-11 10:13:24.585057,Completed,,187,1603.0
2085,2025-01-02 16:25:24.585057,Completed,PROMO1001,88,1604.0
2086,2024-11-11 04:02:24.585057,Completed,,58,1605.0
2087,2024-12-05 12:52:24.585057,Completed,PROMO1005,181,1606.0
2088,2025-01-09 12:13:24.585057,Completed,,25,1607.0
2089,2024-04-30 09:12:24.585057,Completed,,73,1608.0
2090,2024-04-24 16:51:24.585057,Completed,,27,1609.0
2091,2024-10-13 22:52:24.585057,Cancelled,,115,
2092,2025-04-14 06:27:24.585057,Completed,,186,1610.0
2093,2024-05-19 19:35:24.585057,Completed,,85,1611.0
2094,2024-11-02 23:18:24.585057,Completed,,139,1612.0
2095,2024-07-24 16:34:24.585057,Completed,PROMO1004,45,1613.0
2096,2024-12-19 23:46:24.585057,Completed,,176,1614.0
2097,2025-01-06 21:33:24.585057,Cancelled,,34,
2098,2024-10-26 04:11:24.585057,Completed,,146,1615.0
2099,2024-09-09 20:01:24.585057,Completed,,182,1616.0
2100,2024-10-05 13:00:24.585057,Completed,,57,1617.0
2101,2024-09-21 07:59:24.585057,Completed,,178,1618.0
2102,2024-05-06 13:17:24.585057,Completed,,60,1619.0
2103,2024-05-01 18:43:24.585057,Completed,,186,1620.0
2104,2025-03-19 12:33:24.585057,Completed,PROMO1014,134,1621.0
2105,2024-11-07 16:33:24.585057,Completed,,58,1622.0
2106,2025-01-03 23:27:24.585057,Completed,,84,1623.0
2107,2024-09-12 22:56:24.585057,Completed,,199,1624.0
2108,2024-10-23 09:36:24.585057,Cancelled,,174,
2109,2024-08-18 15:19:24.585057,Cancelled,,153,
2110,2024-12-11 10:06:24.585057,Completed,,12,1625.0
2111,2025-03-05 11:21:24.585057,Completed,,67,1626.0
2112,2024-11-17 22:05:24.585057,Completed,,13,1627.0
2113,2024-08-23 21:42:24.585057,Completed,,35,1628.0
2114,2024-06-19 15:49:24.585057,Completed,PROMO1012,97,1629.0
2115,2024-06-30 14:22:24.585057,Cancelled,,110,
2116,2025-01-07 15:41:24.585057,Completed,,146,1630.0
2117,2024-10-27 12:08:24.585057,Completed,,72,1631.0
2118,2025-01-14 02:28:24.585057,Cancelled,,60,
2119,2024-12-05 06:08:24.585057,Completed,PROMO1014,122,1632.0
2120,2025-04-03 21:13:24.585057,Cancelled,,152,
2121,2025-03-08 00:21:24.585057,Completed,PROMO1001,91,1633.0
2122,2024-05-06 03:02:24.585057,Completed,PROMO1003,110,1634.0
2123,2025-03-06 05:42:24.585057,Completed,PROMO1006,94,1635.0
2124,2024-07-14 13:37:24.585057,Cancelled,,6,
2125,2024-05-17 13:46:24.585057,Completed,,33,1636.0
2126,2024-07-27 16:05:24.585057,Completed,PROMO1013,58,1637.0
2127,2024-05-17 20:33:24.585057,Completed,,193,1638.0
2128,2024-10-26 12:12:24.585057,Completed,,49,1639.0
2129,2025-03-11 13:40:24.585057,Completed,,145,1640.0
2130,2024-12-22 03:43:24.585057,Completed,,58,1641.0
2131,2024-12-09 13:58:24.585057,Completed,,65,1642.0
2132,2024-09-21 10:09:24.585057,Cancelled,PROMO1010,52,
2133,2024-07-14 18:29:24.585057,Completed,,124,1643.0
2134,2024-08-16 06:02:24.585057,Completed,PROMO1012,33,1644.0
2135,2025-03-19 14:13:24.585057,Completed,,63,1645.0
2136,2025-03-25 22:47:24.585057,Completed,PROMO1014,125,1646.0
2137,2024-09-17 12:25:24.585057,Completed,PROMO1011,189,1647.0
2138,2024-12-25 19:46:24.585057,Completed,,54,1648.0
2139,2024-05-29 10:47:24.585057,Completed,,35,1649.0
2140,2024-04-26 07:02:24.585057,Completed,PROMO1008,132,1650.0
2141,2024-07-05 14:08:24.585057,Completed,,53,1651.0
2142,2024-06-26 19:04:24.585057,Completed,PROMO1006,109,1652.0
2143,2024-10-17 12:26:24.585057,Completed,,69,1653.0
2144,2025-03-27 18:42:24.585057,Completed,PROMO1002,77,1654.0
2145,2024-08-16 21:39:24.585057,Cancelled,,115,
2146,2024-09-18 16:43:24.585057,Completed,,7,1655.0
2147,2024-10-19 14:18:24.585057,Completed,,135,1656.0
2148,2024-10-30 09:37:24.585057,Completed,,40,1657.0
2149,2024-06-19 01:37:24.585057,Completed,,54,1658.0
2150,2025-01-11 22:37:24.585057,Cancelled,,14,
2151,2024-07-19 04:10:24.585057,Cancelled,,178,
2152,2024-05-28 16:14:24.585057,Completed,,76,1659.0
2153,2024-10-06 22:14:24.585057,Completed,,47,1660.0
2154,2024-05-18 06:09:24.585057,Completed,,118,1661.0
2155,2024-09-01 05:08:24.585057,Completed,PROMO1010,190,1662.0
2156,2025-03-17 08:04:24.585057,Cancelled,PROMO1004,151,
2157,2025-02-12 18:38:24.585057,Completed,,191,1663.0
2158,2024-11-29 21:57:24.585057,Completed,PROMO1009,113,1664.0
2159,2024-08-17 19:01:24.585057,Completed,,33,1665.0
2160,2024-10-05 11:29:24.585057,Completed,PROMO1007,32,1666.0
2161,2025-04-08 02:14:24.585057,Cancelled,PROMO1009,172,
2162,2024-08-20 17:41:24.585057,Completed,,36,1667.0
2163,2025-03-28 13:49:24.585057,Completed,,16,1668.0
2164,2024-11-19 09:29:24.585057,Completed,,18,1669.0
2165,2024-09-21 17:56:24.585057,Completed,PROMO1001,53,1670.0
2166,2025-01-24 05:14:24.585057,Completed,,34,1671.0
2167,2024-04-18 00:14:24.585057,Completed,PROMO1008,90,1672.0
2168,2025-03-24 07:09:24.585057,Completed,PROMO1006,21,1673.0
2169,2024-09-27 20:08:24.585057,Completed,,174,1674.0
2170,2024-12-26 03:57:24.585057,Completed,PROMO1013,56,1675.0
2171,2024-12-29 07:43:24.585057,Completed,PROMO1013,82,1676.0
2172,2024-05-10 13:21:24.585057,Completed,,145,1677.0
2173,2024-10-26 20:25:24.585057,Completed,,162,1678.0
2174,2025-03-04 05:07:24.585057,Cancelled,,50,
2175,2024-06-06 09:03:24.585057,Cancelled,PROMO1010,86,
2176,2024-04-20 08:35:24.585057,Cancelled,,145,
2177,2024-07-22 14:08:24.585057,Cancelled,,78,
2178,2024-09-23 12:48:24.585057,Completed,PROMO1008,63,1679.0
2179,2024-09-13 17:10:24.585057,Completed,,121,1680.0
2180,2025-01-19 15:25:24.585057,Cancelled,PROMO1005,135,
2181,2024-11-29 05:03:24.585057,Completed,,82,1681.0
2182,2024-07-04 06:29:24.585057,Completed,,1,1682.0
2183,2025-03-01 02:25:24.585057,Cancelled,,13,
2184,2024-08-08 09:11:24.585057,Completed,,36,1683.0
2185,2024-09-27 04:25:24.585057,Completed,PROMO1002,181,1684.0
2186,2024-07-22 23:59:24.585057,Completed,,50,1685.0
2187,2025-01-06 21:42:24.585057,Completed,PROMO1012,96,1686.0
2188,2024-10-06 01:16:24.585057,Completed,,95,1687.0
2189,2024-09-21 07:40:24.585057,Completed,PROMO1008,175,1688.0
2190,2025-01-20 03:23:24.585057,Completed,,107,1689.0
2191,2025-04-11 17:21:24.585057,Completed,,159,1690.0
2192,2024-09-17 13:06:24.585057,Completed,,186,1691.0
2193,2024-09-17 02:42:24.585057,Completed,,39,1692.0
2194,2025-03-19 06:24:24.585057,Cancelled,,18,
2195,2024-06-30 12:35:24.585057,Completed,PROMO1011,198,1693.0
2196,2025-02-26 07:14:24.585057,Cancelled,PROMO1011,151,
2197,2024-11-06 15:11:24.585057,Completed,,175,1694.0
2198,2024-04-20 21:32:24.585057,Completed,PROMO1012,118,1695.0
2199,2024-07-17 13:05:24.585057,Completed,PROMO1005,193,1696.0
2200,2024-07-14 23:06:24.585057,Completed,PROMO1006,28,1697.0
2201,2024-08-01 22:19:24.585057,Cancelled,,158,
2202,2024-06-12 08:38:24.585057,Completed,,18,1698.0
2203,2024-12-30 22:36:24.585057,Cancelled,PROMO1004,128,
2204,2025-01-06 23:24:24.585057,Cancelled,,183,
2205,2024-08-29 03:57:24.585057,Completed,,99,1699.0
2206,2024-10-19 00:10:24.585057,Cancelled,,152,
2207,2024-06-05 12:45:24.585057,Completed,,171,1700.0
2208,2024-05-09 16:04:24.585057,Cancelled,,10,
2209,2024-07-15 18:22:24.585057,Completed,,88,1701.0
2210,2024-06-10 20:30:24.585057,Completed,PROMO1008,97,1702.0
2211,2024-08-22 04:37:24.585057,Completed,,60,1703.0
2212,2024-06-13 09:54:24.585057,Completed,PROMO1013,30,1704.0
2213,2024-07-23 12:30:24.585057,Completed,PROMO1014,7,1705.0
2214,2024-07-18 06:47:24.585057,Cancelled,,24,
2215,2024-09-08 09:58:24.585057,Cancelled,,73,
2216,2024-09-26 09:42:24.585057,Completed,,43,1706.0
